RespId,weight,ppage,educ,race,gender,income_cat,voter_category
476553,1.2031,27,High school or less,White,Female,$40-75k,rarely/never
476554,0.9612,60,College,White,Male,$125k or more,sporadic
476555,1.0951,70,High school or less,White,Female,$75-125k,always
476556,1.1931,39,College,White,Female,$75-125k,rarely/never
487096,0.9117,62,High school or less,Hispanic,Female,Less than $40k,sporadic
476557,0.7988,77,College,White,Female,$40-75k,always
476558,1.2687,41,College,White,Male,$125k or more,sporadic
476559,0.9981,61,High school or less,White,Male,$40-75k,always
476560,0.6799,71,High school or less,Black,Male,Less than $40k,sporadic
476561,1.1303,44,Some college,White,Male,$75-125k,rarely/never
476562,1.0361,50,High school or less,Black,Female,Less than $40k,sporadic
476563,0.4107,50,College,Hispanic,Male,$125k or more,always
476564,0.4021,60,Some college,Hispanic,Male,$75-125k,always
476565,0.7281,29,College,White,Male,$75-125k,always
487107,0.9865,71,Some college,White,Male,$40-75k,sporadic
476567,0.5989,55,College,Black,Male,$125k or more,sporadic
476568,1.6614,25,High school or less,Hispanic,Female,Less than $40k,rarely/never
476569,1.6409,25,High school or less,Other/Mixed,Female,Less than $40k,rarely/never
487111,0.3832,54,College,Hispanic,Female,$40-75k,rarely/never
476570,0.4667,59,College,Black,Female,Less than $40k,always
476572,1.2294,35,High school or less,White,Female,Less than $40k,rarely/never
476573,0.9116,72,High school or less,White,Male,$40-75k,sporadic
476574,0.515,51,College,Black,Female,$75-125k,sporadic
487117,1.3612,72,High school or less,White,Female,$125k or more,rarely/never
476575,0.5227,53,Some college,Black,Male,Less than $40k,sporadic
476576,1.169,34,High school or less,Black,Male,$40-75k,sporadic
476577,0.9274,68,Some college,White,Female,$75-125k,sporadic
476578,0.517,65,Some college,Black,Female,$75-125k,sporadic
476579,1.0767,55,College,White,Male,$125k or more,sporadic
476580,0.3579,71,Some college,Black,Male,Less than $40k,sporadic
476582,0.4689,49,College,Black,Male,$125k or more,sporadic
476584,0.3521,71,College,Black,Female,Less than $40k,always
476586,0.9703,54,High school or less,White,Male,Less than $40k,rarely/never
476587,0.7592,36,Some college,Hispanic,Female,Less than $40k,sporadic
476591,0.74,77,College,White,Male,$40-75k,always
476592,0.7349,70,College,White,Female,Less than $40k,sporadic
476594,1.0911,42,High school or less,White,Male,$40-75k,sporadic
476595,0.8289,74,High school or less,White,Male,Less than $40k,always
476597,1.1185,40,Some college,White,Male,$75-125k,always
476598,0.5393,43,College,Hispanic,Male,$75-125k,sporadic
476599,1.143,61,High school or less,White,Female,$75-125k,sporadic
476600,0.4337,54,College,Hispanic,Female,$40-75k,sporadic
476601,1.8715,42,High school or less,Hispanic,Female,$40-75k,sporadic
476603,0.5682,62,High school or less,Black,Male,Less than $40k,rarely/never
476604,1.073,35,College,White,Male,$125k or more,rarely/never
476605,1.1109,45,College,White,Female,$125k or more,sporadic
476611,0.3058,57,College,Hispanic,Male,$75-125k,sporadic
476612,0.9511,79,College,White,Male,$125k or more,always
476614,0.7516,80,College,White,Female,$75-125k,always
487160,0.6613,38,Some college,Hispanic,Male,$75-125k,sporadic
476616,1.6943,40,High school or less,Hispanic,Female,$40-75k,sporadic
476619,1.4527,22,Some college,Hispanic,Male,$75-125k,rarely/never
476621,1.0188,53,College,Other/Mixed,Female,$125k or more,sporadic
476622,0.7914,37,Some college,Hispanic,Male,$75-125k,sporadic
476623,1.3342,37,High school or less,Black,Female,Less than $40k,sporadic
476624,1.2219,51,Some college,White,Female,$40-75k,sporadic
476625,1.2453,69,Some college,White,Female,$125k or more,always
487174,0.5391,36,College,Hispanic,Female,$75-125k,sporadic
476626,1.8305,39,High school or less,White,Male,Less than $40k,sporadic
476627,1.2471,42,College,White,Male,$125k or more,sporadic
476628,1.3194,55,Some college,White,Female,$75-125k,sporadic
476629,0.8636,26,College,White,Male,$75-125k,always
476630,0.4457,49,College,Black,Male,$75-125k,sporadic
476631,1.0777,27,Some college,Hispanic,Female,Less than $40k,rarely/never
476632,1.288,49,Some college,White,Male,$125k or more,rarely/never
487182,1.07,69,High school or less,White,Male,$75-125k,sporadic
476633,1.2935,44,Some college,White,Male,$40-75k,sporadic
476634,2.2509,34,High school or less,White,Female,$40-75k,sporadic
476635,0.5081,43,College,Black,Male,$75-125k,rarely/never
476636,1.0835,24,College,Black,Female,$125k or more,always
476637,0.9872,38,College,White,Male,$40-75k,sporadic
476638,0.5207,36,College,Hispanic,Male,$75-125k,rarely/never
476639,0.6284,31,College,Hispanic,Male,$75-125k,sporadic
476640,0.3769,60,Some college,Black,Male,Less than $40k,always
476644,0.6899,69,College,White,Male,$75-125k,always
476646,1.3135,56,College,White,Female,$125k or more,always
476647,0.9186,62,High school or less,White,Female,Less than $40k,sporadic
476650,0.9524,56,Some college,Black,Female,$125k or more,always
476651,0.7241,39,College,Hispanic,Male,$125k or more,always
476653,0.3819,68,Some college,Hispanic,Male,Less than $40k,sporadic
476654,0.9659,50,Some college,White,Male,$40-75k,always
476655,1.0357,38,College,Other/Mixed,Female,$125k or more,sporadic
476656,1.3378,57,Some college,White,Female,$75-125k,sporadic
476657,1.1721,79,High school or less,White,Male,$125k or more,sporadic
476658,1.1268,29,High school or less,White,Female,Less than $40k,sporadic
476659,0.9746,60,College,White,Male,$125k or more,sporadic
476660,0.7129,33,College,Hispanic,Male,$125k or more,sporadic
487212,0.9442,27,College,White,Female,$75-125k,always
476661,1.2922,36,Some college,White,Male,$75-125k,rarely/never
476662,1.2456,77,High school or less,Other/Mixed,Female,$40-75k,sporadic
476663,0.9298,54,College,White,Female,$75-125k,sporadic
476664,1.1374,28,Some college,White,Female,$40-75k,rarely/never
476665,0.8964,48,High school or less,Black,Male,Less than $40k,rarely/never
476667,2.1271,24,High school or less,Hispanic,Male,$75-125k,rarely/never
476668,0.9252,62,High school or less,White,Female,Less than $40k,rarely/never
487222,0.8238,49,High school or less,Black,Male,Less than $40k,rarely/never
476670,0.4097,67,Some college,Black,Male,$40-75k,sporadic
476671,0.8709,42,Some college,Black,Male,$75-125k,rarely/never
476673,0.7146,68,High school or less,Hispanic,Male,$40-75k,sporadic
476675,1.2138,42,College,White,Female,$75-125k,rarely/never
476676,1.6547,39,Some college,White,Female,$125k or more,rarely/never
476678,0.9261,69,High school or less,White,Female,$40-75k,sporadic
476679,0.7868,35,Some college,Black,Male,$75-125k,sporadic
476681,0.6137,65,College,Other/Mixed,Female,$40-75k,always
476683,0.7835,76,College,White,Male,$75-125k,always
476684,1.079,28,Some college,Other/Mixed,Male,Less than $40k,always
476685,1.1365,26,Some college,Hispanic,Female,Less than $40k,rarely/never
476688,0.8198,34,College,Other/Mixed,Female,$40-75k,always
476689,0.9491,58,Some college,White,Male,$75-125k,always
476690,0.961,25,College,Hispanic,Male,$125k or more,rarely/never
487246,0.6586,42,College,Black,Female,$40-75k,sporadic
476691,1.1696,55,Some college,White,Female,$75-125k,sporadic
476692,0.4165,47,College,Hispanic,Female,$125k or more,sporadic
476695,0.9442,25,College,White,Female,$75-125k,always
476696,1.0079,51,High school or less,Hispanic,Female,$75-125k,sporadic
476697,0.8234,56,College,White,Male,$40-75k,always
476699,1.0199,69,College,White,Female,$125k or more,sporadic
476700,0.885,72,Some college,White,Female,Less than $40k,rarely/never
476702,0.9517,37,College,White,Male,$75-125k,always
476705,1.3453,65,Some college,White,Female,$125k or more,rarely/never
476706,0.9895,44,College,Other/Mixed,Male,$125k or more,sporadic
476707,1.2739,39,High school or less,Hispanic,Male,Less than $40k,sporadic
476708,1.0834,27,Some college,Hispanic,Male,Less than $40k,always
476709,0.7793,47,Some college,White,Male,Less than $40k,rarely/never
476710,0.8184,72,College,White,Male,$75-125k,always
476711,1.2818,58,College,White,Female,$125k or more,sporadic
487268,0.7367,44,College,Hispanic,Male,$125k or more,sporadic
476712,1.188,29,Some college,White,Female,$40-75k,rarely/never
476714,1.6614,23,High school or less,Hispanic,Female,Less than $40k,rarely/never
476715,0.6524,76,College,Other/Mixed,Male,$125k or more,always
487273,0.7167,74,High school or less,Hispanic,Male,Less than $40k,rarely/never
476716,1.374,43,College,White,Female,$125k or more,sporadic
476717,0.4884,81,Some college,Black,Female,$40-75k,always
476718,0.4037,58,College,Hispanic,Male,$125k or more,sporadic
476719,0.8802,27,Some college,White,Male,Less than $40k,always
476720,1.1687,23,Some college,Hispanic,Male,$75-125k,rarely/never
476721,1.0213,38,High school or less,Black,Male,Less than $40k,rarely/never
476722,0.9511,62,College,White,Male,$125k or more,sporadic
476724,1.2985,27,High school or less,White,Female,$40-75k,always
476727,0.6817,56,Some college,Black,Female,Less than $40k,sporadic
487289,0.9703,56,High school or less,White,Male,Less than $40k,rarely/never
476729,0.9264,67,College,White,Male,$125k or more,always
476730,1.2598,28,Some college,Hispanic,Female,$75-125k,always
476731,0.5495,41,College,Hispanic,Male,Less than $40k,rarely/never
476732,1.0505,37,College,White,Female,$75-125k,sporadic
476733,0.6457,70,High school or less,Black,Male,Less than $40k,sporadic
476734,0.8766,47,High school or less,Hispanic,Male,$75-125k,rarely/never
476735,1.2364,63,Some college,White,Female,$125k or more,sporadic
476736,0.9186,63,High school or less,White,Female,Less than $40k,rarely/never
476738,1.1166,34,College,White,Female,$40-75k,sporadic
476739,1.1166,39,College,White,Female,$40-75k,sporadic
476740,0.7583,64,College,White,Male,$40-75k,always
476741,0.6428,37,College,Hispanic,Male,$75-125k,rarely/never
476744,1.001,29,High school or less,White,Male,$75-125k,rarely/never
476746,1.4453,59,Some college,White,Female,$75-125k,rarely/never
476747,2.4987,26,High school or less,Black,Female,Less than $40k,rarely/never
476748,1.0547,42,College,White,Male,$125k or more,sporadic
476749,0.9508,60,High school or less,White,Female,Less than $40k,rarely/never
476750,1.2876,53,High school or less,White,Female,$75-125k,rarely/never
476751,0.3894,73,College,Hispanic,Male,$125k or more,sporadic
487313,0.9161,27,Some college,White,Male,$40-75k,rarely/never
476752,0.6002,75,College,Other/Mixed,Male,$40-75k,sporadic
476754,1.5528,29,High school or less,Black,Female,Less than $40k,rarely/never
476756,1.0092,60,College,White,Female,$125k or more,rarely/never
476759,1.1618,49,Some college,White,Female,$75-125k,always
476760,1.3378,54,Some college,White,Female,$125k or more,always
487323,1.0233,41,College,White,Female,$75-125k,sporadic
476762,0.8184,73,College,White,Male,$75-125k,sporadic
476763,0.9436,63,Some college,White,Male,$125k or more,always
476764,0.5082,66,Some college,Black,Female,$75-125k,rarely/never
476765,0.3083,72,College,Hispanic,Male,$40-75k,always
476766,1.1931,38,College,White,Female,$75-125k,sporadic
476767,0.4651,67,Some college,Black,Male,$75-125k,always
476768,1.0274,41,College,White,Male,$125k or more,sporadic
476769,1.1436,22,High school or less,White,Female,Less than $40k,rarely/never
476770,0.969,35,College,White,Female,Less than $40k,sporadic
476771,1.2687,36,College,White,Male,$125k or more,rarely/never
476772,1.2471,33,College,White,Male,$125k or more,rarely/never
487336,0.8636,26,College,White,Male,$75-125k,rarely/never
476773,0.8699,74,Some college,White,Female,Less than $40k,always
476775,1.3356,57,High school or less,White,Female,$40-75k,sporadic
476776,1.0189,33,Some college,Hispanic,Female,$40-75k,rarely/never
476777,0.7201,58,Some college,Hispanic,Male,$125k or more,sporadic
476779,0.913,67,High school or less,Hispanic,Female,Less than $40k,sporadic
476780,1.3494,23,Some college,Other/Mixed,Female,$40-75k,rarely/never
476781,0.8044,26,College,Other/Mixed,Male,$40-75k,rarely/never
476782,0.6421,64,College,White,Female,$75-125k,sporadic
476783,1.0211,27,College,White,Male,$125k or more,sporadic
476785,0.7349,70,College,White,Female,$40-75k,always
476787,1.3059,46,Some college,White,Male,$125k or more,rarely/never
476790,1.0801,26,College,White,Female,$75-125k,always
476791,1.1037,55,High school or less,White,Male,$40-75k,sporadic
476793,1.8816,57,High school or less,White,Female,Less than $40k,sporadic
476794,0.8768,29,Some college,White,Male,$75-125k,always
476796,0.5853,65,Some college,Hispanic,Female,Less than $40k,sporadic
487362,0.9742,62,High school or less,White,Female,$40-75k,sporadic
476797,1.0339,28,College,Other/Mixed,Male,$125k or more,rarely/never
476798,0.6748,36,Some college,Black,Male,$75-125k,sporadic
476800,1.1454,67,Some college,White,Male,$125k or more,sporadic
476801,1.2297,34,College,White,Male,$75-125k,rarely/never
476802,1.0341,61,College,White,Female,$125k or more,rarely/never
476803,1.2486,53,College,White,Female,$125k or more,sporadic
476804,1.2391,61,High school or less,Hispanic,Female,$40-75k,sporadic
487371,0.7752,62,High school or less,Hispanic,Male,$40-75k,sporadic
476805,0.7516,67,College,White,Female,$75-125k,always
476806,1.2784,59,High school or less,White,Female,$75-125k,sporadic
476807,0.7417,38,Some college,Black,Male,$40-75k,sporadic
476808,0.8678,61,Some college,White,Male,$75-125k,always
476809,0.3702,67,College,Black,Female,Less than $40k,sporadic
476810,1.1235,61,High school or less,White,Female,$125k or more,rarely/never
476811,1.1198,59,Some college,White,Female,$75-125k,rarely/never
476812,0.716,35,College,Black,Female,$75-125k,sporadic
487380,0.5801,36,College,Black,Female,$40-75k,sporadic
487381,0.9245,50,Some college,White,Male,$75-125k,sporadic
476813,0.562,38,College,Hispanic,Male,$75-125k,sporadic
476814,0.8951,49,College,White,Male,$125k or more,sporadic
476815,0.664,48,High school or less,Hispanic,Male,Less than $40k,rarely/never
476817,0.67490000000000000,53,College,Black,Female,$125k or more,sporadic
476819,0.4085,53,College,Hispanic,Male,$125k or more,rarely/never
476821,0.9676,73,College,White,Male,$125k or more,sporadic
476822,0.9676,74,College,White,Male,$125k or more,sporadic
476823,0.5464,59,Some college,Black,Male,Less than $40k,sporadic
476824,1.4189,50,College,White,Female,$125k or more,sporadic
476825,0.5198,55,Some college,Hispanic,Male,$75-125k,always
476826,0.7648,69,College,White,Female,$40-75k,always
476827,0.9452,31,Some college,Hispanic,Female,$75-125k,rarely/never
476828,1.0346,33,College,White,Female,Less than $40k,always
476830,1.1454,69,Some college,White,Male,$125k or more,always
476831,2.1875,86,High school or less,Other/Mixed,Male,Less than $40k,rarely/never
476832,1.5918,49,High school or less,White,Male,Less than $40k,sporadic
476833,1.783,38,High school or less,White,Male,Less than $40k,rarely/never
476834,1.4189,52,College,White,Female,$125k or more,always
476835,1.0361,51,High school or less,Black,Female,Less than $40k,sporadic
476836,1.2373,42,Some college,Other/Mixed,Female,$40-75k,sporadic
476837,0.9508,65,High school or less,White,Female,Less than $40k,sporadic
